TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BIPD11;0,00;10,380000;0,00;989,00;;;44,30;;;60.111.703,86;111,00;Ativa;60.780,00
BLCA11;125,00;0,560000;5,46;136,00;0,92;57.350,33;3,92;;;217.598.187,25;239,00;Ativa;1.600.000,00
BLCP11;91,00;0,563428;0,00;111,74;0,81;;1,06;;-4,04;256.580.339,90;279,00;Ativa;2.296.282,00
BLMC11;84,37;0,729900;11,50;96,11;0,88;732.536,45;14,90;;;38.397.491,94;429,00;Ativa;399.500,00
BLMG11;51,20;0,660000;17,28;86,96;0,59;388.794,90;0,86;;;331.361.468,09;13.900,00;Ativa;3.810.588,00
BLMO11;15.500,00;108,000000;6,49;33.344,41;0,46;793.166,67;2,35;;;126.608.742,45;89,00;Ativa;3.797,00
BLMR11;6,65;0,053000;11,14;7,53;0,88;634.138,24;0,94;;;192.415.493,75;18.775,00;Ativa;25.541.630,00
BLUR11;90,41;0,830000;13,45;88,58;1,02;1.782,57;6,70;;;7.971.900,00;126,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;469,07;;;0,54;;;67.416.268,70;12,00;Passiva;143.723,00
BMLC11;105,05;0,760000;11,54;111,83;0,94;147.494,76;17,14;20,23;2,34;111.648.089,88;1.457,00;Ativa;998.405,00
BNFS11;122,65;1,365541;14,17;91,78;1,34;130.042,86;6,30;9,45;-0,24;64.248.149,26;5.063,00;Ativa;700.000,00
BPFF11;68,73;0,620000;10,82;75,96;0,91;239.692,95;5,68;2,99;-4,22;341.246.140,10;18.006,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;10.096,63;;;3,46;;;323.092.001,00;114,00;Ativa;32.000,00
BPML11;95,00;0,270465;0,89;132,28;0,72;32.298,76;1,44;;-1,53;569.461.297,26;1.370,00;Ativa;4.305.079,00
BPRP11;96,00;0,900000;11,24;110,28;0,87;1.368,80;0,13;4,80;-6,01;148.864.163,78;170,00;Passiva;1.349.837,00
BRCO11;119,76;0,950000;8,23;120,99;0,99;2.902.913,48;4,69;10,86;-0,06;1.788.150.964,57;118.740,00;Ativa;14.778.781,00
BRCR11;59,16;0,410000;9,11;100,42;0,59;2.020.885,48;0,84;-1,55;-12,17;2.675.099.938,05;152.081,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;6,42;0,00;;271.522,64;;8,81;-0,18;0,00;320,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;71,31;1,22;;16,74;;;131.338.792,63;11,00;Ativa;1.841.677,00
BRIM11;1.030,22;28,420000;21,54;1.110,80;0,93;;1,85;;;137.891.564,57;222,00;Ativa;124.137,00
BRIP11;1.000,00;19,420000;15,10;1.136,78;0,88;2.000,00;2,50;;;244.947.849,35;254,00;Ativa;215.475,00
BRIX11;0,00;;0,00;1.019,74;;;1,72;;;100.583.435,03;54,00;Ativa;98.636,00
BRLA11;150,00;1,120000;8,87;158,23;0,95;585.835,25;0,12;;;549.055.239,77;277,00;Passiva;3.470.024,00
BROF11;62,70;0,550000;6,48;107,13;0,58;1.439.231,90;0,46;;;1.243.822.648,08;7.581,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;3.109,41;;;110,52;;;6.218.815,88;12,00;Ativa;2.000,00
BTAL11;73,96;0,680000;12,54;104,48;0,71;1.018.443,14;2,61;;;625.066.980,99;45.799,00;Ativa;5.982.736,00
BTCI11;9,73;0,097000;12,71;10,15;0,96;2.078.880,10;6,99;7,48;-52,68;1.010.044.775,69;134.398,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;95,27;0,92;;8,00;32,78;1,48;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;44,98;0,420000;24,88;43,07;1,04;39.042,55;6,08;;-20,99;397.069.716,02;630,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;1,24;43,07;1,04;85.624,43;6,08;;-15,28;397.069.716,02;630,00;Ativa;9.218.512,00
BTLG11;100,85;0,760000;8,90;99,06;1,02;7.066.291,24;30,60;3,80;-2,34;2.822.465.816,63;254.883,00;Ativa;28.492.634,00
BTRA11;59,17;0,560000;15,01;125,96;0,47;476.942,14;7,26;;;423.800.006,24;21.368,00;Ativa;3.364.559,00
BTSG11;138,39;0,910000;7,72;137,73;1,00;608,40;0,83;;;106.739.306,44;64,00;Ativa;775.015,00
BTSI11;97,50;0,730000;8,87;120,20;0,81;98,67;0,06;;;280.013.013,76;114,00;Ativa;2.329.578,00
BTWR11;110,00;0,600000;5,95;111,86;0,98;108,50;1,23;;;90.528.282,30;67,00;Ativa;809.269,00
BVAR11;0,00;14,500000;0,00;961,45;;;1,07;4,27;;601.424.379,50;69,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;117,38;;;0,01;;;415.289.351,35;3,00;Ativa;3.538.046,00
BZLI11;17,00;;0,00;10,46;1,63;142,33;0,15;;4,49;447.397.892,25;19,00;Ativa;42.790.157,00
CACR11;100,96;1,420000;17,30;100,96;1,00;1.476.934,38;55,30;8,00;-1,62;182.475.379,39;13.589,00;;1.807.434,00
CARE11;1,40;0,008385;0,00;8,30;0,17;20.460,48;0,03;;-29,53;296.807.174,98;11.732,00;Ativa;35.769.919,00
CBOP11;31,00;0,120000;7,87;73,79;0,42;7.265,29;1,36;-27,07;-25,97;104.413.195,72;3.249,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;108,19;0,900000;10,06;102,40;1,06;17.110,63;38,57;;;560.383.504,99;155,00;Ativa;5.472.579,00
CCRF11;92,50;0,632531;9,29;90,85;1,02;1.276,82;1,16;;;142.805.289,70;324,00;Ativa;1.571.900,00
CEOC11;44,31;0,432299;15,59;78,53;0,56;57.631,29;2,32;7,81;-14,14;142.584.978,24;4.968,00;Passiva;1.815.696,00
CFHI11;0,00;36,511390;0,00;642,52;;;4,98;;;60.782.819,90;54,00;Ativa;94.600,00
CFII11;0,00;;0,00;1.029,53;;;41,80;;;103.348.503,22;59,00;Ativa;100.384,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;68,93;0,120000;1,28;66,09;1,04;55.640,33;0,51;;4,16;207.516.998,19;1.105,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,84;;;0,21;;;269.242.626,58;1,00;Ativa;94.711.593,00
CNES11;22,81;0,080571;4,97;90,81;0,25;6.280,57;5,11;-9,30;-29,61;267.824.704,03;1.689,00;Ativa;2.949.248,00
COPP11;103,00;;0,00;103,94;0,99;3.580.146,67;0,57;;;172.859.777,11;14,00;Ativa;1.663.087,00
CPFF11;73,21;0,700000;9,16;82,47;0,89;311.945,00;0,03;-9,76;-2,81;210.540.728,13;9.863,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;107,00;1,000000;4,71;113,33;0,94;2.753.252,70;17,69;;;378.536.586,85;384,00;Ativa;3.340.000,00
CPTS11;8,00;0,061000;10,68;8,84;0,91;6.757.739,67;0,20;-11,28;-6,16;2.808.844.362,12;277.648,00;Ativa;317.828.140,00
CRFF11;84,00;0,640000;9,34;88,49;0,90;124.382,90;3,39;12,83;-2,01;61.059.694,15;1.501,00;Ativa;690.040,00
CSMC11;0,00;20,665812;0,00;1.053,99;;;4,52;;;557.028.169,42;1,00;Ativa;528.493,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;11,83;0,010000;0,00;31,15;0,38;1.750,10;1,12;-23,80;-37,72;106.165.741,86;2.819,00;Passiva;3.408.174,00
CVBI11;89,67;0,750000;12,69;94,80;0,95;2.384.086,81;5,33;-6,57;-2,78;1.043.756.466,86;85.041,00;Ativa;11.010.228,00
CVPR11;0,00;0,850000;0,00;99,36;;;3,72;;;13.910.684,70;2,00;Ativa;140.000,00
CXAG11;80,00;0,710000;11,53;115,64;0,68;118.607,76;0,15;;;241.750.084,76;12.069,00;Ativa;2.090.621,00
CXCE11B;42,54;0,427884;11,49;65,30;0,65;23.014,86;6,31;-20,52;-26,07;111.863.271,32;3.733,00;Passiva;1.712.950,00
CXCI11;85,60;0,850000;11,76;94,25;0,91;142.990,10;5,67;;;193.945.384,75;5.326,00;Ativa;2.057.726,00
CXCO11;75,69;0,738400;12,37;99,26;0,77;161.029,71;1,16;;;389.534.805,54;14.095,00;Passiva;3.924.500,00
CXRI11;79,30;0,580000;8,63;89,55;0,88;35.473,76;4,12;1,57;-18,71;141.105.142,74;2.284,00;Ativa;1.575.760,00
CXTL11;234,99;1,728327;8,22;415,35;0,57;13.530,15;3,34;2,17;-10,79;22.261.365,29;719,00;Passiva;53.597,00
CYCR11;9,28;0,100000;13,22;9,70;0,96;292.794,52;9,42;;;158.201.950,86;13.828,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;101,18;;;15,18;;;104.424.449,22;46,00;Ativa;1.032.105,00
DAMT11B;15,65;0,054848;6,42;13,14;1,19;485,11;0,82;;;96.017.378,99;554,00;Passiva;7.305.341,00
DEVA11;44,94;0,520000;19,41;97,13;0,46;2.120.629,05;3,67;-22,81;-29,44;1.364.139.469,37;128.328,00;Ativa;14.044.908,00
DLMT11;0,00;0,005154;0,00;0,64;;;4,50;;;8.513.114,41;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-58,51;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,26;4,42;;0,33;;;243.295.657,17;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;7,148423;7,94;1.188,23;1,01;33.619,00;4,23;18,69;;78.905.424,96;60,00;Ativa;66.406,00
DPRO11;9,50;0,600000;104,53;97,64;0,10;14.009,59;24,91;;;48.849.354,15;151,00;Ativa;500.322,00
DRIT11B;83,30;0,460000;8,63;132,76;0,63;1.547,00;17,75;20,20;-15,89;61.502.999,14;353,00;Ativa;463.277,00
DVFF11;8,10;0,076000;11,23;92,82;0,09;66.913,81;5,74;;;102.191.979,28;730,00;Ativa;1.100.950,00
EDFO11B;229,98;1,776180;9,09;180,65;1,27;7.938,50;1,77;7,56;-3,74;42.634.044,64;540,00;Passiva;236.000,00
EDGA11;20,65;0,075000;6,00;61,32;0,34;26.231,19;1,27;-12,24;-11,13;233.750.253,84;5.260,00;Passiva;3.812.055,00
EGYR11;5,60;;0,00;123,48;0,05;1.677,76;0,00;;;93.258.421,03;45,00;Passiva;755.257,00
ELDO11B;762,38;0,900000;13,64;1.440,03;0,53;;0,25;-5,49;;1.133.675.607,26;61,00;Passiva;787.256,00
EQIR11;10,17;0,110000;12,98;9,73;1,05;85.700,57;3,21;;;48.908.840,49;9.728,00;Ativa;5.025.000,00
ERCR11;76.000,00;139,449698;0,00;51.377,51;1,48;;0,25;;;122.072.964,08;10,00;Passiva;2.376,00
ERPA11;123,00;0,710000;6,91;137,16;0,90;29.759,00;1,05;;;68.704.124,75;388,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,05;;;53,01;;;3.132.799,45;5,00;Ativa;65.361.974,00
EURO11;247,51;1,880000;9,11;325,34;0,76;47.463,95;1,50;5,73;5,67;124.909.695,52;2.401,00;Passiva;383.936,00
EVBI11;95,25;0,750000;9,57;99,09;0,96;160.653,62;7,43;;;213.439.676,20;1.021,00;Ativa;2.153.893,00
EXES11;90,00;0,780000;10,78;91,88;0,98;33.105,00;43,00;;;49.967.395,88;56,00;Ativa;543.859,00
FAED11;150,00;1,500000;12,38;219,16;0,68;56.082,19;1,78;9,36;-10,45;140.736.130,08;4.660,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;872,03;9,160000;0,00;2.808,14;0,31;41.975,84;0,26;-9,82;-16,93;309.046.534,18;2.575,00;Passiva;110.054,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;91,60;0,850000;10,99;99,38;0,92;368.185,57;2,97;8,24;-3,93;248.081.405,70;3.290,00;Ativa;2.496.327,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;112,35;0,870000;8,61;117,09;0,96;101.467,24;0,69;7,43;-1,69;406.779.758,25;3.549,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;58,66;0,450000;9,17;76,16;0,77;164.027,86;0,85;20,30;-2,26;217.068.023,70;14.784,00;Passiva;2.850.000,00
FIIB11;510,37;3,650000;8,27;461,56;1,10;223.153,10;1,17;3,18;-1,39;316.171.004,74;16.580,00;Passiva;685.000,00
FIIP11B;172,99;1,440000;9,68;203,48;0,85;85.812,43;1,23;4,36;-4,88;188.656.079,67;7.561,00;Passiva;927.162,00
FINF11;0,00;0,291501;0,00;40,41;;;2,57;26,97;;33.144.093,09;4,00;Ativa;820.112,00
FISC11;83,00;0,400000;5,67;115,02;0,72;6.077,33;1,95;;;195.528.144,97;64,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;60,61;;;3,10;;;65.008.458,80;24,00;Ativa;1.072.588,00
FIVN11;3,12;;0,00;7,66;0,41;5.658,71;0,01;;-7,56;72.106.670,69;4.085,00;Passiva;9.412.630,00
FLCR11;96,55;1,100000;13,84;97,33;0,99;45.600,05;16,34;;;61.670.211,50;2.649,00;Ativa;633.604,00
FLFL11;0,00;;0,00;98,69;;;7,19;;;143.241.465,32;121,00;Ativa;1.451.500,00
FLMA11;140,10;1,000000;7,84;160,18;0,87;64.165,05;1,40;22,15;-0,91;221.153.935,90;15.147,00;Ativa;1.380.670,00
FLRP11;1.969,02;13,500000;8,71;1.823,26;1,08;32.947,17;1,82;38,56;14,55;118.934.592,43;789,00;Passiva;65.232,00
FMOF11;53,01;0,150000;0,87;118,94;0,45;326,00;1,54;17,86;-14,57;60.424.762,72;272,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;201,85;0,900000;9,71;374,23;0,54;17.560,06;4,41;8,12;-13,33;280.674.385,90;935,00;Passiva;750.000,00
FPNG11;86,01;0,400000;8,92;160,93;0,53;344,00;1,20;6,61;;322.070.611,61;67,00;Ativa;2.001.349,00
FRHY11;0,00;1,030000;0,00;38,45;;;7,07;;;5.017.086,10;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.888,24;1,00;14.753,00;1,71;;;2.900.566.779,00;59,00;Ativa;1.004.269,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;110,23;0,980000;11,51;191,38;0,58;67.067,33;1,94;18,35;-8,94;535.903.026,23;3.987,00;Passiva;2.800.149,00
GALG11;9,19;0,084000;10,78;9,13;1,01;1.950.359,10;0,32;-0,18;;525.046.604,12;95.242,00;Ativa;57.485.300,00
GAME11;8,99;0,100000;13,36;9,69;0,93;162.034,38;0,92;;;210.306.287,70;24.042,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;5,25;77,51;0,89;87.694,83;4,26;;-12,46;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,46;1,02;9.899,00;10,85;;;11.013.310,18;357,00;Ativa;113.000,00
GCRI11;85,07;0,950000;14,64;93,56;0,92;127.409,43;4,86;;;136.025.936,61;5.013,00;Ativa;1.453.859,00
GESE11B;1.520,00;1.167,428683;86,92;1.763,18;0,86;;1,53;117,89;;91.685.380,95;55,00;Passiva;52.000,00
GGRC11;113,71;0,930000;10,34;113,60;1,00;1.152.140,33;11,11;8,76;-5,42;1.025.918.816,78;106.813,00;Ativa;9.031.191,00
GLOG11;62,98;0,630000;12,78;106,66;0,59;39.321,14;1,82;;;79.993.724,79;3.102,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,99;;0,00;14,35;0,56;1.355.647,71;1,42;;36,09;1.079.087.385,45;8.092,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;8,97;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;81,65;0,790000;11,61;95,13;0,86;944.227,19;1,30;5,49;-10,91;1.141.517.856,44;32.285,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;4,68;111,23;0,97;10.930.968,00;4,75;;;126.259.107,57;21,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;0,323017;0,00;86,50;;;2,54;;;1.889.368.392,20;1,00;Ativa;21.841.231,00
HAAA11;47,62;0,290000;9,85;80,72;0,59;2.491,11;0,94;-7,10;;278.903.752,69;329,00;Ativa;3.455.000,00
HABT11;86,15;1,000000;15,96;97,07;0,89;1.472.220,05;7,05;-9,70;-10,34;788.879.449,43;71.614,00;Ativa;8.126.783,00
HBCR11;118,00;0,624070;6,05;119,74;0,99;15.532.458,00;1,68;;;137.431.221,08;39,00;Ativa;1.147.760,00
HBRH11;95,16;0,238149;7,13;111,92;0,83;549.119,89;0,47;-7,57;-2,22;310.256.201,75;997,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;75,53;0,520000;13,34;96,64;0,80;15.462,29;4,43;;;115.967.466,02;1.023,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;304,43;3,000000;10,67;312,44;0,98;55.946,95;2,23;-2,18;-11,07;62.487.939,39;3.218,00;Passiva;200.000,00
HCST11;50,01;;0,00;101,48;0,49;330,00;0,18;;;49.208.828,33;75,00;Ativa;484.908,00
HCTR11;35,78;0,340000;20,06;113,32;0,32;1.497.509,10;2,25;-32,16;-37,34;2.502.606.079,95;196.310,00;Ativa;22.084.202,00
HDEL11;107,50;1,870000;5,33;91,22;1,18;21.500,00;22,49;;;76.621.633,34;58,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,52;1,18;100.970,00;1,35;;;200.478.937,71;111,00;Ativa;2.055.675,00
HFOF11;73,17;0,630000;10,32;80,68;0,91;2.333.422,19;1,00;1,55;-10,76;1.857.750.371,60;76.505,00;Ativa;23.027.000,00
HGBS11;222,05;2,000000;8,78;222,75;1,00;3.478.797,38;28,55;33,97;2,12;2.227.455.362,93;94.441,00;Ativa;10.000.000,00
HGCR11;101,62;1,000000;13,50;100,79;1,01;3.574.550,67;2,49;11,55;0,92;1.554.001.185,22;104.422,00;Ativa;15.418.106,00
HGFF11;83,17;0,700000;9,63;91,18;0,91;961.798,95;5,43;6,09;-3,29;261.090.814,78;15.812,00;Ativa;2.863.597,00
HGIC11;105,60;1,020000;11,43;119,96;0,88;35.214,25;13,00;;;55.504.958,92;359,00;;462.706,00
HGLG11;160,41;1,100000;9,15;153,13;1,05;10.675.096,38;3,79;0,57;-1,44;5.173.860.468,95;424.235,00;Ativa;33.787.575,00
HGPO11;275,07;1,500000;6,86;299,03;0,92;987.636,81;0,55;10,10;8,29;524.224.624,15;17.449,00;Passiva;1.753.057,00
HGRE11;128,65;0,780000;7,98;154,79;0,83;1.839.424,62;3,24;3,95;-4,57;1.829.254.728,11;146.718,00;Ativa;11.817.767,00
HGRS11;0,00;1,150000;0,00;39,30;;;8,07;;;58.669.602,14;6,00;Ativa;1.492.940,00
HGRU11;131,59;0,850000;9,00;123,46;1,07;3.631.206,57;3,81;11,17;1,71;2.272.478.760,96;206.577,00;Ativa;18.406.458,00
HILG11;0,00;1,340772;0,00;182,45;;;1,01;;;95.253.766,01;50,00;Ativa;522.087,00
HLOG11;87,49;0,650000;8,85;115,03;0,77;44.337,57;2,73;0,52;-9,10;488.889.510,64;4.296,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;0,04;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;19,94;0,110000;10,18;89,49;0,22;65.233,00;0,42;-27,45;-39,41;338.166.617,00;7.115,00;Ativa;3.779.001,00
HOSI11;80,00;0,770500;10,16;92,84;0,86;127.030,67;3,02;9,01;-3,78;53.237.531,23;1.633,00;Ativa;573.450,00
HPDP11;86,02;0,530000;7,29;89,27;0,96;1.154.012,42;0,80;26,06;-0,96;263.415.451,42;427,00;Passiva;2.950.649,00
HRDF11;3,89;6,800000;0,00;6,39;0,61;739,16;39,22;;33,09;9.697.104,64;1.149,00;Ativa;1.517.425,00
HREC11;83,58;0,850000;12,68;90,43;0,92;140.088,86;2,77;0,48;;466.317.114,47;1.682,00;Ativa;5.156.765,00
HSAF11;83,67;0,800000;12,80;90,78;0,92;605.403,48;2,15;-2,57;-2,13;229.337.444,72;10.093,00;Ativa;2.526.360,00
HSLG11;89,06;0,740000;9,78;103,87;0,86;723.814,29;3,98;9,19;;1.315.051.651,93;34.766,00;Ativa;12.660.067,00
HSML11;92,68;0,740000;9,52;94,39;0,98;1.890.886,48;3,86;20,02;-0,22;1.489.512.920,47;165.733,00;Ativa;15.780.613,00
HSRE11;106,26;0,600000;6,97;93,57;1,14;3.964.715,69;1,56;;;832.616.411,15;213,00;Ativa;8.898.724,00
HTMX11;178,68;3,700000;12,85;132,03;1,35;1.254.185,00;10,20;25,88;12,60;198.611.673,46;29.740,00;Ativa;1.504.334,00
HUCG11;100,00;0,200000;4,55;103,66;0,96;2.110,92;22,63;;;116.309.415,43;221,00;Passiva;1.122.000,00
HUSC11;123,00;0,950000;8,74;145,43;0,85;8.474,05;1,18;4,17;-6,38;119.242.038,29;770,00;Passiva;819.907,00
HUSI11;1.142,63;8,372754;9,18;1.112,60;1,03;2.285,00;1,80;;5,11;129.464.808,51;87,00;Ativa;116.362,00
IBCR11;78,61;1,000000;13,78;95,90;0,82;105.489,52;5,31;;;91.913.802,65;4.055,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-5,02;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;25,00;0,219108;18,29;27,80;0,90;3.489,65;24,12;;;57.215.367,94;373,00;Ativa;2.057.925,00
IDGR11;13,39;0,110710;2,87;11,42;1,17;2.672,82;9,05;;;10.092.182,95;59,00;Ativa;883.359,00
IRDM11;74,11;0,712128;13,62;86,98;0,85;6.090.264,38;5,81;-11,98;-15,94;3.168.855.654,08;295.299,00;Ativa;36.433.827,00
IRIM11;80,89;0,788245;13,76;92,92;0,87;59.920,86;5,15;;;178.414.366,36;2.756,00;Ativa;1.920.000,00
ITIP11;77,99;0,680000;11,90;75,29;1,04;61.025,67;1,33;;;56.325.959,37;4.346,00;Passiva;748.151,00
ITIT11;73,96;0,630000;9,64;83,99;0,88;137.046,43;0,69;9,71;-8,95;75.634.722,73;9.637,00;Passiva;900.494,00
JASC11;103,50;0,520000;5,48;106,96;0,97;518,50;5,00;;;356.354.192,08;73,00;Ativa;3.331.507,00
