TICKER;PRECO;ULTIMO DIVIDENDO;DY;VALOR PATRIMONIAL COTA;P/VP;LIQUIDEZ MEDIA DIARIA;PERCENTUAL EM CAIXA;CAGR DIVIDENDOS 3 ANOS; CAGR VALOR CORA 3 ANOS;PATRIMONIO;N COTISTAS;GESTAO; N COTAS
BBIM11;0,00;0,630000;0,00;13,60;;;2,70;-29,33;;14.076.598,54;20,00;Ativa;1.035.000,00
BBRC11;116,38;1,130000;11,02;107,20;1,09;85.893,20;5,30;5,98;-6,08;170.444.724,75;9.542,00;Passiva;1.590.000,00
BCFF11;9,10;0,070000;10,00;78,61;0,12;2.769.682,24;2,11;3,11;-6,80;1.979.913.347,97;303.077,00;Ativa;25.186.378,00
BCIA11;100,26;0,850000;9,63;106,91;0,94;640.682,64;0,19;7,57;-3,73;397.586.604,58;19.889,00;Ativa;3.719.038,00
BCRI11;67,53;0,750000;14,25;95,15;0,71;559.084,48;10,47;-12,07;-14,31;595.428.893,97;47.357,00;Ativa;6.257.873,00
BICE11;992,00;6,270000;12,03;982,80;1,01;3.947,00;17,38;;;88.756.813,03;111,00;Ativa;90.310,00
BICR11;60,80;0,500000;13,90;43,81;1,39;2.073,39;69,39;32,99;-15,56;21.902.673,10;570,00;Ativa;500.000,00
BIME11;7,27;0,080000;13,48;8,57;0,85;56.739,88;2,29;;;50.085.952,65;8.706,00;Ativa;5.845.602,00
BIPD11;0,00;10,380000;0,00;989,00;;;44,30;;;60.111.703,86;111,00;Ativa;60.780,00
BLCA11;127,81;0,560000;5,34;136,00;0,94;47.026,55;3,92;;;217.598.187,25;239,00;Ativa;1.600.000,00
BLCP11;91,00;0,563428;0,00;111,74;0,81;;1,06;;-3,10;256.580.339,90;279,00;Ativa;2.296.282,00
BLMC11;85,00;0,729900;11,42;96,11;0,88;625.539,16;14,90;;;38.397.491,94;429,00;Ativa;399.500,00
BLMG11;49,68;0,300000;18,40;86,96;0,57;431.703,32;0,86;;;331.361.468,09;13.900,00;Ativa;3.810.588,00
BLMO11;15.500,00;108,000000;6,49;33.344,41;0,46;793.166,67;2,35;;;126.608.742,45;89,00;Ativa;3.797,00
BLMR11;6,60;0,053000;10,09;7,53;0,88;613.551,44;0,94;;;192.415.493,75;18.775,00;Ativa;25.541.630,00
BLUR11;89,51;0,830000;13,59;88,58;1,01;1.514,78;6,70;;;7.971.900,00;126,00;Ativa;90.000,00
BMII11;0,00;0,228341;0,00;469,07;;;0,54;;;67.416.268,70;12,00;Passiva;143.723,00
BMLC11;105,99;0,760000;12,15;111,83;0,95;168.085,64;17,14;19,26;4,29;111.648.089,88;1.457,00;Ativa;998.405,00
BNFS11;122,36;1,365541;14,20;91,78;1,33;128.489,68;6,30;9,45;-0,28;64.248.149,26;5.063,00;Ativa;700.000,00
BPFF11;68,77;0,620000;10,82;75,96;0,91;261.657,32;5,68;2,99;-3,86;341.246.140,10;18.006,00;Ativa;4.492.326,00
BPLC11;0,00;14,420464;0,00;10.096,63;;;3,46;;;323.092.001,00;114,00;Ativa;32.000,00
BPML11;95,00;0,270465;0,89;132,28;0,72;143.623,32;1,44;;-0,83;569.461.297,26;1.370,00;Ativa;4.305.079,00
BPRP11;96,00;0,900000;12,18;110,28;0,87;1.368,80;0,13;4,76;-5,02;148.864.163,78;170,00;Passiva;1.349.837,00
BRCO11;117,47;0,950000;8,39;120,99;0,97;3.910.264,08;4,69;10,86;0,45;1.788.150.964,57;118.740,00;Ativa;14.778.781,00
BRCR11;60,00;0,410000;9,67;100,42;0,60;2.429.911,00;0,84;-2,11;-11,65;2.675.099.938,05;152.081,00;Ativa;26.638.202,00
BREV11;105,00;0,580000;5,70;0,00;;271.522,64;;8,81;-0,18;0,00;320,00;Ativa;967.201,00
BRHT11B;86,80;;0,00;68,60;1,27;;13,89;;;126.335.179,89;11,00;Ativa;1.841.677,00
BRIM11;730,00;28,420000;30,41;1.110,80;0,66;61.395,50;1,85;;;137.891.564,57;222,00;Ativa;124.137,00
BRIP11;1.000,00;13,930000;16,50;1.136,78;0,88;1.500,00;2,50;;;244.947.849,35;254,00;Ativa;215.475,00
BRIX11;0,00;;0,00;1.019,74;;;1,72;;;100.583.435,03;54,00;Ativa;98.636,00
BRLA11;150,00;1,120000;8,87;158,23;0,95;585.835,25;0,12;;;549.055.239,77;277,00;Passiva;3.470.024,00
BROF11;62,75;0,550000;6,47;107,13;0,59;1.548.428,40;0,46;;;1.243.822.648,08;7.581,00;Ativa;11.610.812,00
BROL11;0,00;;0,00;;;;;;;;;;5.500.000,00
BRSE11;0,00;;0,00;3.109,41;;;110,52;;;6.218.815,88;12,00;Ativa;2.000,00
BTAL11;72,99;0,680000;12,70;104,48;0,70;1.111.033,16;2,61;;;625.066.980,99;45.799,00;Ativa;5.982.736,00
BTCI11;9,64;0,097000;13,83;10,15;0,95;2.219.855,08;6,99;5,88;-52,85;1.010.044.775,69;134.398,00;Ativa;99.521.172,00
BTCR11;88,00;0,900000;0,00;95,27;0,92;;8,00;32,78;1,17;458.252.683,73;16.934,00;Ativa;4.810.097,00
BTHI11;44,50;0,410000;26,07;43,07;1,03;38.477,58;6,08;;-20,69;397.069.716,02;630,00;Ativa;9.218.512,00
BTHI12;45,00;0,560000;1,24;43,07;1,04;85.624,43;6,08;;-14,72;397.069.716,02;630,00;Ativa;9.218.512,00
BTLG11;100,33;0,760000;8,95;99,06;1,01;7.354.201,20;30,60;3,80;-1,72;2.822.465.816,63;254.883,00;Ativa;28.492.634,00
BTRA11;59,11;0,560000;15,01;125,96;0,47;490.424,60;7,26;;;423.800.006,24;21.368,00;Ativa;3.364.559,00
BTSG11;139,00;0,910000;7,68;137,73;1,01;20.157,67;0,83;;;106.739.306,44;64,00;Ativa;775.015,00
BTSI11;97,50;0,730000;8,87;120,20;0,81;98,67;0,06;;;280.013.013,76;114,00;Ativa;2.329.578,00
BTWR11;109,40;0,600000;5,98;111,86;0,98;108,75;1,23;;;90.528.282,30;67,00;Ativa;809.269,00
BVAR11;0,00;14,500000;0,00;961,45;;;1,07;4,27;;601.424.379,50;69,00;Passiva;625.540,00
BZEL11;0,00;5,092421;0,00;117,38;;;0,01;;;415.289.351,35;3,00;Ativa;3.538.046,00
BZLI11;17,00;;0,00;10,43;1,63;115,25;0,22;;4,24;447.921.610,47;19,00;Ativa;42.957.233,00
CACR11;100,29;1,420000;17,41;100,96;0,99;1.462.839,44;55,30;8,00;-1,81;182.475.379,39;13.589,00;;1.807.434,00
CARE11;1,40;0,008385;0,00;8,30;0,17;19.661,72;0,03;;-29,23;296.807.174,98;11.732,00;Ativa;35.769.919,00
CBOP11;30,93;0,120000;7,89;73,79;0,42;11.109,36;1,36;-27,07;-26,06;104.413.195,72;3.249,00;Passiva;1.415.000,00
CCLB11;0,00;;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
CCME11;108,20;0,900000;10,06;102,40;1,06;14.564,80;38,57;;;560.383.504,99;155,00;Ativa;5.472.579,00
CCRF11;92,50;0,632531;9,29;90,85;1,02;1.276,82;1,16;;;142.805.289,70;324,00;Ativa;1.571.900,00
CEOC11;45,23;0,434024;16,23;78,53;0,58;56.566,24;2,32;7,23;-14,36;142.584.978,24;4.968,00;Passiva;1.815.696,00
CFHI11;0,00;36,511390;0,00;642,52;;;4,98;;;60.782.819,90;54,00;Ativa;94.600,00
CFII11;0,00;;0,00;1.029,53;;;41,80;;;103.348.503,22;59,00;Ativa;100.384,00
CIXR11;0,00;;0,00;;;;;;;;;;2.834.551,00
CJCT11;69,00;0,120000;1,28;66,09;1,04;70.355,18;0,51;;4,77;207.516.998,19;1.105,00;Passiva;3.140.000,00
CJFI11;0,00;;0,00;2,84;;;0,21;;;269.242.626,58;1,00;Ativa;94.711.593,00
CNES11;22,87;0,080571;4,96;90,81;0,25;7.050,28;5,11;-9,30;-27,95;267.824.704,03;1.689,00;Ativa;2.949.248,00
COPP11;103,00;;0,00;103,94;0,99;3.580.146,67;0,57;;;172.859.777,11;14,00;Ativa;1.663.087,00
CPFF11;75,84;0,700000;8,85;82,47;0,92;317.194,68;0,03;-9,76;-1,35;210.540.728,13;9.863,00;Ativa;2.553.074,00
CPFO11;0,00;;0,00;31,93;;;0,87;;;90.509.108,49;528,00;Ativa;2.834.551,00
CPSH11;107,00;1,000000;4,71;113,33;0,94;2.744.445,67;17,69;;;378.536.586,85;384,00;Ativa;3.340.000,00
CPTS11;7,96;0,061000;10,73;8,84;0,90;6.668.483,52;0,20;-11,28;-6,60;2.808.844.362,12;277.648,00;Ativa;317.828.140,00
CRFF11;77,00;0,640000;9,71;88,49;0,87;126.357,12;3,39;13,03;-2,27;61.059.694,15;1.501,00;Ativa;690.040,00
CSMC11;0,00;20,665812;0,00;1.053,99;;;4,52;;;557.028.169,42;1,00;Ativa;528.493,00
CTNP11;0,00;;0,00;;;;;;;;;;0,00
CTXT11;11,85;0,010000;0,00;31,15;0,38;1.879,56;1,12;-23,80;-35,90;106.165.741,86;2.819,00;Passiva;3.408.174,00
CVBI11;88,74;0,750000;12,85;94,80;0,94;2.445.793,08;5,33;-6,57;-3,90;1.043.756.466,86;85.041,00;Ativa;11.010.228,00
CVPR11;0,00;0,850000;0,00;99,36;;;3,72;;;13.910.684,70;2,00;Ativa;140.000,00
CXAG11;78,03;0,710000;11,62;115,64;0,67;120.690,84;0,15;;;241.750.084,76;12.069,00;Ativa;2.090.621,00
CXCE11B;42,85;0,427884;11,41;65,32;0,66;21.152,40;6,31;-20,52;-26,13;111.891.127,30;3.672,00;Passiva;1.712.950,00
CXCI11;85,39;0,850000;12,79;94,25;0,91;152.350,16;5,67;;;193.945.384,75;5.326,00;Ativa;2.057.726,00
CXCO11;76,61;0,738400;12,27;99,26;0,77;159.680,20;1,16;;;389.534.805,54;14.095,00;Passiva;3.924.500,00
CXRI11;77,90;0,580000;8,78;89,55;0,87;34.492,76;4,12;3,06;-16,65;141.105.142,74;2.284,00;Ativa;1.575.760,00
CXTL11;235,76;1,728327;8,20;415,35;0,57;11.319,64;3,34;2,17;-11,49;22.261.365,29;719,00;Passiva;53.597,00
CYCR11;9,24;0,100000;13,28;9,70;0,95;295.720,72;9,42;;;158.201.950,86;13.828,00;Ativa;16.315.840,00
CYLD11;0,00;;0,00;101,18;;;15,18;;;104.424.449,22;46,00;Ativa;1.032.105,00
DAMT11B;16,38;0,054848;6,13;13,14;1,25;592,14;0,82;;;96.017.378,99;554,00;Passiva;7.305.341,00
DEVA11;44,20;0,470000;20,81;97,13;0,46;2.134.232,28;3,67;-22,34;-28,71;1.364.139.469,37;128.328,00;Ativa;14.044.908,00
DLMT11;0,00;0,005064;0,00;0,64;;;4,50;;;8.513.114,41;9,00;Ativa;13.225.796,00
DMAC11;13,00;4,894618;0,00;4,99;2,61;;105,14;;-56,46;778.257,90;2.352,00;Passiva;156.108,00
DOMC11;439,00;;0,00;99,26;4,42;;0,33;;;243.295.657,17;1.185,00;Ativa;2.443.800,00
DOVL11B;1.200,69;7,148423;7,94;1.188,23;1,01;33.619,00;4,23;18,69;;78.905.424,96;60,00;Ativa;66.406,00
DPRO11;9,20;0,055000;108,53;97,64;0,09;16.184,33;24,91;;;48.849.354,15;151,00;Ativa;500.322,00
DRIT11B;83,30;0,390000;9,10;132,76;0,63;1.547,00;17,75;17,68;-15,86;61.502.999,14;353,00;Ativa;463.277,00
DVFF11;8,16;0,075000;12,08;92,82;0,09;80.380,60;5,74;;;102.191.979,28;730,00;Ativa;1.100.950,00
EDFO11B;229,98;1,776180;9,09;180,65;1,27;7.938,50;1,77;7,56;-3,38;42.634.044,64;540,00;Passiva;236.000,00
EDGA11;20,50;0,075000;6,04;61,32;0,33;24.863,28;1,27;-12,24;-10,95;233.750.253,84;5.260,00;Passiva;3.812.055,00
EGYR11;5,34;;0,00;123,48;0,04;1.837,24;0,00;;;93.258.421,03;45,00;Passiva;755.257,00
ELDO11B;762,38;0,350000;13,61;1.440,03;0,53;;0,25;-4,64;;1.133.675.607,26;61,00;Passiva;787.256,00
EQIR11;10,00;0,110000;13,20;9,73;1,03;85.782,48;3,21;;;48.908.840,49;9.728,00;Ativa;5.025.000,00
ERCR11;76.000,00;139,449698;0,00;51.377,51;1,48;;0,25;;;122.072.964,08;10,00;Passiva;2.376,00
ERPA11;123,00;0,720000;7,50;137,16;0,90;29.759,00;1,05;;;68.704.124,75;388,00;Passiva;500.922,00
ESTQ11;0,00;;0,00;0,05;;;53,01;;;3.132.799,45;5,00;Ativa;65.361.974,00
EURO11;249,00;1,880000;9,03;325,34;0,77;53.783,36;1,50;5,73;5,08;124.909.695,52;2.401,00;Passiva;383.936,00
EVBI11;96,69;0,750000;9,42;99,09;0,98;282.057,64;7,43;;;213.439.676,20;1.021,00;Ativa;2.153.893,00
EXES11;90,00;0,780000;10,78;91,88;0,98;33.105,00;43,00;;;49.967.395,88;56,00;Ativa;543.859,00
FAED11;151,30;1,480000;13,25;219,16;0,69;62.929,40;1,78;9,43;-9,84;140.736.130,08;4.660,00;Passiva;642.168,00
FAGL11;0,00;;0,00;;;;;;;;;;3.000.000,00
FAMB11B;950,00;9,160000;0,00;2.808,14;0,34;67.106,57;0,26;-9,82;-13,83;309.046.534,18;2.575,00;Passiva;110.054,00
FARU11;0,00;;0,00;;;;;;;;;;8.000.000,00
FATN11;91,73;0,850000;11,03;99,38;0,92;377.073,48;2,97;7,79;-0,89;248.081.405,70;3.290,00;Ativa;2.496.327,00
FCAS11;0,00;0,121915;0,00;60,79;;;186,17;;;80.684.223,04;2,00;Passiva;1.327.300,00
FCFL11;111,71;0,870000;8,66;117,09;0,95;121.909,72;0,69;7,43;-2,06;406.779.758,25;3.549,00;Ativa;3.474.010,00
FGPM11;0,00;;0,00;;;;;;;;;;0,00
FIGS11;58,20;0,450000;9,24;76,16;0,76;159.964,76;0,85;20,30;-2,35;217.068.023,70;14.784,00;Passiva;2.850.000,00
FIIB11;500,50;3,650000;8,43;461,56;1,08;238.819,48;1,17;3,18;-1,93;316.171.004,74;16.580,00;Passiva;685.000,00
FIIP11B;172,49;1,440000;9,70;203,48;0,85;85.223,92;1,23;4,36;-4,48;188.656.079,67;7.561,00;Passiva;927.162,00
FINF11;0,00;0,291501;0,00;40,41;;;2,57;26,97;;33.144.093,09;4,00;Ativa;820.112,00
FISC11;65,00;0,380000;7,46;115,02;0,57;8.790,00;1,95;;;195.528.144,97;64,00;Ativa;1.699.996,00
FISD11;0,00;6,526269;0,00;60,45;;;4,47;;;64.836.834,15;23,00;Ativa;1.072.588,00
FIVN11;3,13;;0,00;7,66;0,41;5.448,72;0,01;;-7,31;72.106.670,69;4.085,00;Passiva;9.412.630,00
FLCR11;97,75;1,000000;14,70;97,33;1,00;94.557,84;16,34;;;61.670.211,50;2.649,00;Ativa;633.604,00
FLFL11;0,00;;0,00;98,69;;;7,19;;;143.241.465,32;121,00;Ativa;1.451.500,00
FLMA11;139,17;0,970000;7,92;160,18;0,87;63.194,36;1,40;21,63;-0,91;221.153.935,90;15.147,00;Ativa;1.380.670,00
FLRP11;1.975,00;13,500000;8,68;1.823,26;1,08;151.046,26;1,82;38,56;14,52;118.934.592,43;789,00;Passiva;65.232,00
FMOF11;53,00;0,150000;0,87;118,94;0,45;973,55;1,54;17,86;-19,05;60.424.762,72;272,00;Passiva;508.008,00
FOFT11;123,00;1,900000;0,00;110,21;1,12;;5,10;-47,71;;131.819.480,59;3.846,00;Ativa;1.196.040,00
FPAB11;190,00;0,900000;10,31;374,23;0,51;18.558,95;4,41;8,12;-13,74;280.674.385,90;935,00;Passiva;750.000,00
FPNG11;86,01;0,540000;8,70;160,93;0,53;344,00;1,20;5,06;;322.070.611,61;67,00;Ativa;2.001.349,00
FRHY11;0,00;1,030000;0,00;38,45;;;7,07;;;5.017.086,10;7,00;Ativa;130.500,00
FTCE11B;2.900,89;112,959603;6,86;2.888,24;1,00;14.753,00;1,71;;;2.900.566.779,00;59,00;Ativa;1.004.269,00
FVBI11;94,97;0,369573;0,00;0,00;;;;142,93;;0,00;0,00;Passiva;0,00
FVPQ11;109,61;0,980000;11,66;191,38;0,57;66.815,76;1,94;18,35;-9,01;535.903.026,23;3.987,00;Passiva;2.800.149,00
GALG11;9,22;0,084000;10,75;9,13;1,01;2.914.840,88;0,32;-0,18;;525.046.604,12;95.242,00;Ativa;57.485.300,00
GAME11;8,96;0,100000;13,39;9,69;0,92;184.845,24;0,92;;;210.306.287,70;24.042,00;Ativa;21.697.677,00
GCFF11;69,30;0,750000;5,25;77,51;0,89;87.694,83;4,26;;-12,37;27.939.468,78;1.759,00;Ativa;360.477,00
GCOI11;98,99;0,805870;0,81;97,46;1,02;9.899,00;10,85;;;11.013.310,18;357,00;Ativa;113.000,00
GCRI11;84,68;0,950000;14,82;93,56;0,91;139.055,72;4,86;;;136.025.936,61;5.013,00;Ativa;1.453.859,00
GESE11B;1.520,00;1.167,428683;86,92;1.763,18;0,86;;1,53;117,89;;91.685.380,95;55,00;Passiva;52.000,00
GGRC11;112,14;0,920000;10,41;113,60;0,99;1.182.726,76;11,11;8,21;-5,85;1.025.918.816,78;106.813,00;Ativa;9.031.191,00
GLOG11;63,16;0,630000;12,75;106,66;0,59;39.988,24;1,82;;;79.993.724,79;3.102,00;Ativa;750.000,00
GLPL11;0,00;;0,00;;;;;;;;;;0,00
GRLV11;104,51;0,170000;0,00;5,97;17,51;;2.489,44;135,25;;6.407.890,29;2.604,00;Passiva;1.073.530,00
GSFI11;7,66;;0,00;14,35;0,53;1.516.365,36;1,42;;29,22;1.079.087.385,45;8.092,00;Ativa;75.198.136,00
GTLG11;63,99;0,840000;8,97;60,62;1,06;22.885,25;100,03;;;434.811.690,70;341,00;Ativa;7.173.000,00
GTWR11;80,77;0,790000;11,74;95,13;0,85;959.429,52;1,30;5,49;-11,14;1.141.517.856,44;32.285,00;Ativa;12.000.000,00
GURB11;108,00;0,700000;4,68;111,23;0,97;9.347.281,60;4,75;;;126.259.107,57;21,00;Ativa;1.135.160,00
GVBI11;0,00;;0,00;;;;;;;;;;1.500.000,00
GZIT11;0,00;0,323017;0,00;86,50;;;2,54;;;1.889.368.392,20;1,00;Ativa;21.841.231,00
HAAA11;48,98;0,290000;9,58;80,72;0,61;2.226,64;0,94;-7,10;;278.903.752,69;329,00;Ativa;3.455.000,00
HABT11;85,16;1,000000;16,17;97,07;0,88;1.581.087,36;7,05;-9,70;-10,18;788.879.449,43;71.614,00;Ativa;8.126.783,00
HBCR11;117,38;0,624070;6,08;119,74;0,98;10.423.732,20;1,68;;;137.431.221,08;39,00;Ativa;1.147.760,00
HBRH11;92,99;0,238149;7,16;111,92;0,83;477.307,00;0,47;-7,57;-2,07;310.256.201,75;997,00;Ativa;2.772.204,00
HBTT11;1.055,00;16,580000;0,00;0,00;;;;;;0,00;0,00;Ativa;0,00
HCHG11;75,60;0,520000;13,58;96,64;0,78;19.390,36;4,43;;;115.967.466,02;1.023,00;Ativa;1.200.000,00
HCPR11;0,00;;0,00;;;;;;;;;;1.750.000,00
HCRI11;306,50;3,000000;10,65;312,44;0,98;56.200,60;2,23;-2,18;-11,98;62.487.939,39;3.218,00;Passiva;200.000,00
HCST11;50,06;;0,00;101,48;0,49;257,14;0,18;;-20,33;49.208.828,33;75,00;Ativa;484.908,00
HCTR11;36,55;0,340000;20,58;113,32;0,32;1.577.495,92;2,25;-33,76;-36,68;2.502.606.079,95;196.310,00;Ativa;22.084.202,00
HDEL11;107,50;1,870000;5,33;91,22;1,18;21.500,00;22,49;;;76.621.633,34;58,00;Passiva;840.000,00
HDOF11;115,00;;0,00;97,52;1,18;100.970,00;1,35;;;200.478.937,71;111,00;Ativa;2.055.675,00
HFOF11;73,30;0,630000;10,30;80,68;0,91;2.722.577,84;1,00;1,55;-10,69;1.857.750.371,60;76.505,00;Ativa;23.027.000,00
HGBS11;222,97;2,000000;8,75;222,75;1,00;3.331.298,24;28,55;33,97;2,18;2.227.455.362,93;94.441,00;Ativa;10.000.000,00
HGCR11;102,09;1,000000;13,42;100,79;1,01;3.605.806,64;2,49;11,55;1,37;1.554.001.185,22;104.422,00;Ativa;15.418.106,00
HGFF11;83,78;0,700000;9,55;91,18;0,92;899.455,24;5,43;6,09;-2,72;261.090.814,78;15.812,00;Ativa;2.863.597,00
HGIC11;105,56;1,000000;11,34;119,96;0,88;34.518,04;13,00;;;55.504.958,92;359,00;;462.706,00
HGLG11;160,60;1,100000;9,15;153,13;1,05;11.363.504,44;3,79;0,57;-1,49;5.173.860.468,95;424.235,00;Ativa;33.787.575,00
HGPO11;282,90;1,500000;6,68;299,03;0,95;897.482,28;0,55;10,10;9,32;524.224.624,15;17.449,00;Passiva;1.753.057,00
HGRE11;128,97;0,780000;7,99;154,79;0,83;1.803.954,12;3,24;3,95;-4,69;1.829.254.728,11;146.718,00;Ativa;11.817.767,00
HGRS11;0,00;1,150000;0,00;39,30;;;8,07;;;58.669.602,14;6,00;Ativa;1.492.940,00
HGRU11;132,10;0,850000;8,99;123,46;1,07;3.826.905,24;3,81;11,17;1,72;2.272.478.760,96;206.577,00;Ativa;18.406.458,00
HILG11;0,00;1,340772;0,00;182,45;;;1,01;;;95.253.766,01;50,00;Ativa;522.087,00
HLOG11;86,89;0,650000;8,98;115,03;0,76;45.384,76;2,73;0,52;-9,65;488.889.510,64;4.296,00;Ativa;4.250.000,00
HMOC11;226,95;23,800000;0,00;238,79;0,95;;0,67;122,18;0,04;91.223.530,50;209,00;Passiva;382.017,00
HOFC11;18,35;0,110000;11,06;89,49;0,21;79.894,88;0,42;-27,45;-40,92;338.166.617,00;7.115,00;Ativa;3.779.001,00
HOSI11;77,99;0,770500;10,42;92,84;0,84;126.788,04;3,02;9,01;-4,63;53.237.531,23;1.633,00;Ativa;573.450,00
HPDP11;84,81;0,530000;7,39;89,27;0,95;1.174.584,92;0,80;26,06;-1,95;263.415.451,42;427,00;Passiva;2.950.649,00
HRDF11;3,68;6,800000;0,00;6,39;0,58;633,74;39,22;;32,56;9.697.104,64;1.149,00;Ativa;1.517.425,00
HREC11;83,37;0,850000;12,71;90,43;0,92;198.920,24;2,77;0,48;;466.317.114,47;1.682,00;Ativa;5.156.765,00
HSAF11;82,50;0,800000;12,97;91,78;0,90;606.967,20;2,54;-2,57;-2,97;231.861.541,27;10.628,00;Ativa;2.526.360,00
HSLG11;89,00;0,740000;9,79;103,68;0,86;784.793,68;3,84;9,19;;1.312.564.195,98;35.751,00;Ativa;12.660.067,00
HSML11;92,05;0,740000;9,56;94,39;0,98;1.996.300,68;3,86;20,02;-0,70;1.489.512.920,47;165.733,00;Ativa;15.780.613,00
HSRE11;105,65;0,600000;7,01;93,55;1,13;4.429.774,33;1,66;;;832.511.806,46;236,00;Ativa;8.898.724,00
HTMX11;176,35;3,700000;13,00;132,03;1,34;1.304.638,56;10,20;25,88;12,46;198.611.673,46;29.740,00;Ativa;1.504.334,00
HUCG11;92,10;0,200000;4,94;103,66;0,89;2.388,21;22,63;;;116.309.415,43;221,00;Passiva;1.122.000,00
HUSC11;122,41;0,950000;8,78;145,38;0,84;7.279,33;0,82;4,17;-5,36;119.196.674,41;773,00;Passiva;819.907,00
HUSI11;1.000,00;8,372754;10,49;1.112,60;0,90;2.642,50;1,80;;0,54;129.464.808,51;87,00;Ativa;116.362,00
IBCR11;77,29;1,000000;14,10;95,90;0,81;157.049,36;5,31;;;91.913.802,65;4.055,00;Ativa;958.423,00
IBFF11;66,40;0,296485;0,00;14,78;4,49;;101,13;;-4,82;9.855.905,16;3.870,00;Ativa;666.681,00
IDFI11;25,00;0,219108;18,29;27,80;0,90;3.327,29;24,12;;;57.215.367,94;373,00;Ativa;2.057.925,00
IDGR11;12,75;0,110710;3,01;11,42;1,12;2.421,95;9,05;;;10.092.182,95;59,00;Ativa;883.359,00
IRDM11;75,06;0,712128;13,46;86,98;0,86;6.153.161,68;5,81;-11,98;-16,62;3.168.855.654,08;295.299,00;Ativa;36.433.827,00
IRIM11;80,26;0,788245;13,83;92,92;0,86;57.474,80;5,15;;;178.414.366,36;2.756,00;Ativa;1.920.000,00
ITIP11;75,00;0,680000;12,37;74,15;1,01;70.372,32;1,34;;;55.478.043,44;4.555,00;Passiva;748.151,00
ITIT11;73,44;0,630000;9,71;84,55;0,87;176.987,16;1,51;9,71;-9,00;76.138.418,95;9.808,00;Passiva;900.494,00
JASC11;104,00;0,520000;5,45;106,96;0,97;519,00;5,00;;;356.354.192,08;73,00;Ativa;3.331.507,00
